Unnamed: 0,Date,Close,pred_sig
0.0,2024-10-24 00:00:00+00:00,579.239990234375,0
1.0,2024-10-25 00:00:00+00:00,579.0399780273438,0
2.0,2024-10-25 00:00:00+00:00,579.0399780273438,0
3.0,2024-10-25 00:00:00+00:00,579.0399780273438,0
4.0,2024-10-28 00:00:00+00:00,580.8300170898438,0
5.0,2024-10-29 00:00:00+00:00,581.77001953125,0
6.0,2024-10-30 00:00:00+00:00,580.010009765625,-1
7.0,2024-10-31 00:00:00+00:00,568.6400146484375,0
8.0,2024-11-01 00:00:00+00:00,571.0399780273438,0
9.0,2024-11-01 00:00:00+00:00,571.0399780273438,0
10.0,2024-11-01 00:00:00+00:00,571.0399780273438,1
11.0,2024-11-04 00:00:00+00:00,569.8099975585938,0
12.0,2024-11-05 00:00:00+00:00,576.7000122070312,0
13.0,2024-11-06 00:00:00+00:00,591.0399780273438,0
14.0,2024-11-07 00:00:00+00:00,595.6099853515625,-1
15.0,2024-11-08 00:00:00+00:00,598.1900024414062,0
16.0,2024-11-08 00:00:00+00:00,598.1900024414062,0
17.0,2024-11-08 00:00:00+00:00,598.1900024414062,0
18.0,2024-11-11 00:00:00+00:00,598.760009765625,-1
19.0,2024-11-12 00:00:00+00:00,596.9000244140625,0
20.0,2024-11-13 00:00:00+00:00,597.1900024414062,1
21.0,2024-11-14 00:00:00+00:00,593.3499755859375,0
22.0,2024-11-15 00:00:00+00:00,585.75,1
23.0,2024-11-15 00:00:00+00:00,585.75,0
24.0,2024-11-15 00:00:00+00:00,585.75,1
25.0,2024-11-18 00:00:00+00:00,588.1500244140625,0
26.0,2024-11-19 00:00:00+00:00,590.2999877929688,0
27.0,2024-11-20 00:00:00+00:00,590.5,0
28.0,2024-11-21 00:00:00+00:00,593.6699829101562,0
29.0,2024-11-22 00:00:00+00:00,595.510009765625,0
30.0,2024-11-22 00:00:00+00:00,595.510009765625,0
,2024-11-25 00:00:00+00:00,597.530029296875,0
,2024-11-26 00:00:00+00:00,600.6500244140625,1
,2024-11-27 00:00:00+00:00,598.8300170898438,-1
,2024-12-02 00:00:00+00:00,603.6300048828125,0
,2024-12-03 00:00:00+00:00,603.9099731445312,-1
,2024-12-04 00:00:00+00:00,607.6599731445312,0
,2024-12-05 00:00:00+00:00,606.6599731445312,-1
,2024-12-06 00:00:00+00:00,607.8099975585938,-1
,2024-12-09 00:00:00+00:00,604.6799926757812,0
,2024-12-10 00:00:00+00:00,602.7999877929688,0
,2024-12-11 00:00:00+00:00,607.4600219726562,0
,2024-12-12 00:00:00+00:00,604.3300170898438,0
,2024-12-13 00:00:00+00:00,604.2100219726562,0
,2024-12-16 00:00:00+00:00,606.7899780273438,1
,2024-12-17 00:00:00+00:00,604.2899780273438,0
,2024-12-18 00:00:00+00:00,586.280029296875,0
,2024-12-19 00:00:00+00:00,586.0999755859375,0
,2024-12-20 00:00:00+00:00,591.1500244140625,0
,2024-12-23 00:00:00+00:00,594.6900024414062,0
,2024-12-26 00:00:00+00:00,601.3400268554688,0
,2024-12-27 00:00:00+00:00,595.010009765625,0
,2024-12-27 00:00:00+00:00,595.010009765625,0
,2024-12-31 00:00:00+00:00,586.0800170898438,0
,2024-12-31 00:00:00+00:00,586.0800170898438,0
